,ver,hor,y
4451,1.01E+00,7.65E-01,1.00E+00
4452,8.75E-01,7.64E-01,1.00E+00
4453,9.38E-01,7.64E-01,1.00E+00
4454,9.38E-01,8.08E-01,1.00E+00
4455,9.44E-01,7.84E-01,1.00E+00
4456,8.89E-01,7.54E-01,1.00E+00
4457,8.89E-01,7.80E-01,1.00E+00
4458,9.38E-01,7.88E-01,1.00E+00
4459,9.38E-01,7.69E-01,1.00E+00
4460,8.89E-01,7.69E-01,1.00E+00
4461,9.38E-01,7.88E-01,1.00E+00
4462,8.33E-01,7.87E-01,1.00E+00
4463,7.78E-01,7.65E-01,1.00E+00
4464,8.89E-01,7.88E-01,1.00E+00
4465,7.78E-01,7.84E-01,1.00E+00
4466,9.38E-01,7.50E-01,1.00E+00
4467,9.38E-01,7.84E-01,1.00E+00
4468,9.38E-01,7.74E-01,1.00E+00
4469,8.89E-01,7.69E-01,1.00E+00
4470,9.51E-01,8.04E-01,1.00E+00
4471,9.38E-01,7.88E-01,1.00E+00
4472,8.89E-01,7.85E-01,1.00E+00
4473,9.51E-01,7.74E-01,1.00E+00
4474,8.89E-01,7.85E-01,1.00E+00
4475,1.00E+00,7.88E-01,1.00E+00
4476,8.82E-01,7.85E-01,1.00E+00
4477,8.89E-01,7.69E-01,1.00E+00
4478,9.38E-01,7.88E-01,1.00E+00
4479,9.38E-01,7.65E-01,1.00E+00
4480,8.89E-01,7.88E-01,1.00E+00
4481,9.51E-01,7.85E-01,1.00E+00
4482,8.13E-01,7.65E-01,1.00E+00
4483,9.38E-01,6.80E-01,1.00E+00
4484,8.75E-01,6.92E-01,1.00E+00
4485,9.38E-01,7.20E-01,1.00E+00
4486,9.44E-01,7.05E-01,1.00E+00
4487,9.38E-01,7.12E-01,1.00E+00
4488,8.75E-01,7.25E-01,1.00E+00
4489,8.89E-01,7.05E-01,1.00E+00
4490,9.44E-01,7.25E-01,1.00E+00
4491,9.38E-01,7.20E-01,1.00E+00
4492,1.07E+00,7.20E-01,1.00E+00
4493,1.14E+00,7.05E-01,1.00E+00
4494,1.00E+00,6.54E-01,1.00E+00
4495,1.00E+00,7.25E-01,1.00E+00
4496,1.00E+00,7.12E-01,1.00E+00
4497,9.38E-01,7.25E-01,1.00E+00
4498,9.38E-01,7.65E-01,1.00E+00
4499,9.51E-01,7.50E-01,1.00E+00
4500,9.38E-01,7.85E-01,1.00E+00
4501,9.38E-01,7.74E-01,1.00E+00
4502,9.38E-01,7.88E-01,1.00E+00
4503,9.38E-01,7.50E-01,1.00E+00
4504,9.38E-01,7.45E-01,1.00E+00
4505,9.38E-01,7.69E-01,1.00E+00
4506,1.00E+00,7.69E-01,1.00E+00
4507,8.89E-01,7.50E-01,1.00E+00
4508,9.38E-01,7.85E-01,1.00E+00
4509,8.75E-01,7.74E-01,1.00E+00
4510,8.75E-01,7.55E-01,1.00E+00
4511,9.38E-01,7.74E-01,1.00E+00
4512,9.44E-01,7.88E-01,1.00E+00
4513,9.38E-01,7.69E-01,1.00E+00
4514,9.38E-01,8.04E-01,1.00E+00
4515,8.75E-01,7.85E-01,1.00E+00
4516,1.07E+00,7.55E-01,1.00E+00
4517,8.75E-01,7.85E-01,1.00E+00
4518,8.75E-01,7.85E-01,1.00E+00
4519,1.07E+00,7.60E-01,1.00E+00
4520,1.00E+00,7.69E-01,1.00E+00
4521,9.38E-01,8.00E-01,1.00E+00
4522,9.38E-01,8.00E-01,1.00E+00
4523,9.46E-01,7.85E-01,1.00E+00
4524,9.29E-01,8.00E-01,1.00E+00
4525,9.38E-01,8.05E-01,1.00E+00
4526,1.07E+00,7.80E-01,1.00E+00
4527,1.07E+00,8.05E-01,1.00E+00
4528,1.14E+00,7.65E-01,1.00E+00
4529,9.46E-01,7.88E-01,1.00E+00
4530,1.00E+00,7.85E-01,1.00E+00
4531,1.00E+00,8.00E-01,1.00E+00
4532,1.07E+00,7.55E-01,1.00E+00
4533,1.00E+00,7.85E-01,1.00E+00
4534,9.29E-01,7.74E-01,1.00E+00
4535,1.00E+00,7.85E-01,1.00E+00
4536,1.00E+00,7.85E-01,1.00E+00
4537,1.00E+00,7.40E-01,1.00E+00
4538,9.46E-01,7.85E-01,1.00E+00
4539,1.07E+00,7.85E-01,1.00E+00
4540,1.00E+00,8.05E-01,1.00E+00
4541,1.00E+00,7.65E-01,1.00E+00
4542,1.00E+00,7.85E-01,1.00E+00
4543,1.00E+00,7.45E-01,1.00E+00
4544,9.40E-01,7.85E-01,1.00E+00
4545,1.01E+00,7.85E-01,1.00E+00
4546,9.29E-01,7.85E-01,1.00E+00
4547,8.57E-01,7.60E-01,1.00E+00
4548,1.14E+00,8.24E-01,1.00E+00
4549,9.38E-01,7.88E-01,1.00E+00
4550,1.00E+00,7.85E-01,1.00E+00
4551,8.75E-01,8.04E-01,1.00E+00
4552,1.07E+00,8.24E-01,1.00E+00
4553,9.46E-01,7.80E-01,1.00E+00
4554,8.75E-01,8.00E-01,1.00E+00
4555,9.46E-01,8.27E-01,1.00E+00
4556,9.29E-01,8.05E-01,1.00E+00
4557,9.29E-01,8.05E-01,1.00E+00
4558,1.00E+00,7.88E-01,1.00E+00
4559,9.46E-01,8.08E-01,1.00E+00
4560,1.01E+00,8.04E-01,1.00E+00
4561,1.01E+00,8.05E-01,1.00E+00
4562,1.01E+00,7.69E-01,1.00E+00
4563,8.13E-01,7.85E-01,1.00E+00
4564,9.38E-01,7.93E-01,1.00E+00
4565,9.46E-01,7.80E-01,1.00E+00
4566,1.00E+00,7.85E-01,1.00E+00
4567,1.00E+00,7.65E-01,1.00E+00
4568,9.38E-01,7.60E-01,1.00E+00
4569,1.15E+00,7.25E-01,1.00E+00
4570,1.17E+00,6.60E-01,1.00E+00
4571,9.29E-01,7.06E-01,1.00E+00
4572,8.57E-01,6.27E-01,1.00E+00
4573,1.01E+00,6.85E-01,1.00E+00
4574,1.07E+00,7.25E-01,1.00E+00
4575,8.57E-01,6.60E-01,1.00E+00
4576,1.07E+00,6.60E-01,1.00E+00
4577,1.08E+00,6.80E-01,1.00E+00
4578,1.09E+00,6.81E-01,1.00E+00
4579,1.09E+00,6.82E-01,1.00E+00
4580,1.10E+00,6.83E-01,1.00E+00
4581,1.10E+00,6.85E-01,1.00E+00
4582,1.35E+00,6.95E-01,1.00E+00
4583,1.60E+00,7.05E-01,1.00E+00
4584,1.08E+00,6.66E-01,1.00E+00
4585,1.04E+00,6.70E-01,1.00E+00
4586,1.00E+00,6.73E-01,1.00E+00
4587,1.00E+00,6.48E-01,1.00E+00
4588,1.00E+00,5.88E-01,1.00E+00
4589,1.05E+00,6.44E-01,1.00E+00
4590,1.10E+00,7.00E-01,1.00E+00
4591,7.86E-01,6.66E-01,1.00E+00
4592,1.25E+00,6.67E-01,1.00E+00
4593,9.17E-01,7.00E-01,1.00E+00
4594,9.29E-01,7.40E-01,1.00E+00
4595,8.57E-01,6.46E-01,1.00E+00
4596,1.17E+00,7.00E-01,1.00E+00
4597,1.00E+00,6.54E-01,1.00E+00
4598,1.00E+00,6.85E-01,1.00E+00
4599,9.29E-01,6.48E-01,1.00E+00
4600,1.21E+00,7.20E-01,1.00E+00
4601,7.86E-01,6.80E-01,1.00E+00
4602,8.21E-01,6.63E-01,1.00E+00
4603,8.57E-01,6.47E-01,1.00E+00
4604,8.93E-01,6.45E-01,1.00E+00
4605,9.29E-01,6.43E-01,1.00E+00
4606,9.64E-01,6.42E-01,1.00E+00
4607,1.00E+00,6.40E-01,1.00E+00
4608,9.17E-01,6.00E-01,1.00E+00
4609,1.29E+00,7.25E-01,1.00E+00
4610,1.00E+00,6.47E-01,1.00E+00
4611,1.08E+00,7.07E-01,1.00E+00
4612,8.57E-01,5.58E-01,1.00E+00
4613,7.74E-01,7.05E-01,1.00E+00
4614,1.08E+00,6.35E-01,1.00E+00
4615,1.17E+00,7.05E-01,1.00E+00
4616,1.17E+00,7.06E-01,1.00E+00
4617,9.29E-01,7.20E-01,1.00E+00
4618,9.29E-01,7.25E-01,1.00E+00
4619,1.25E+00,7.12E-01,1.00E+00
4620,1.17E+00,6.94E-01,1.00E+00
4621,1.09E+00,6.77E-01,1.00E+00
4622,1.01E+00,6.60E-01,1.00E+00
4623,1.14E+00,6.92E-01,1.00E+00
4624,1.00E+00,6.08E-01,1.00E+00
4625,1.14E+00,6.27E-01,1.00E+00
4626,9.29E-01,6.66E-01,1.00E+00
4627,1.11E+00,7.06E-01,1.00E+00
4628,1.30E+00,7.46E-01,1.00E+00
4629,9.29E-01,6.68E-01,1.00E+00
4630,1.14E+00,7.44E-01,1.00E+00
4631,1.07E+00,7.60E-01,1.00E+00
4632,9.40E-01,7.66E-01,1.00E+00
4633,1.14E+00,6.92E-01,1.00E+00
4634,9.88E-01,6.09E-01,1.00E+00
4635,7.74E-01,6.54E-01,1.00E+00
4636,1.17E+00,7.00E-01,1.00E+00
4637,1.06E+00,7.02E-01,1.00E+00
4638,9.60E-01,7.04E-01,1.00E+00
4639,8.57E-01,7.05E-01,1.00E+00
4640,9.29E-01,6.54E-01,1.00E+00
4641,1.00E+00,6.48E-01,1.00E+00
4642,1.08E+00,6.92E-01,1.00E+00
4643,1.01E+00,5.51E-01,1.00E+00
4644,1.17E+00,6.15E-01,1.00E+00
4645,1.17E+00,7.05E-01,1.00E+00
4646,1.01E+00,7.12E-01,1.00E+00
4647,1.08E+00,6.66E-01,1.00E+00
4648,1.25E+00,6.66E-01,1.00E+00
4649,1.30E+00,7.40E-01,1.00E+00
4650,1.23E+00,7.29E-01,1.00E+00
4651,1.15E+00,7.17E-01,1.00E+00
4652,1.08E+00,7.06E-01,1.00E+00
4653,1.29E+00,7.44E-01,1.00E+00
4654,1.14E+00,7.31E-01,1.00E+00
4655,1.08E+00,7.40E-01,1.00E+00
4656,1.01E+00,6.47E-01,1.00E+00
4657,1.01E+00,6.66E-01,1.00E+00
4658,1.14E+00,7.31E-01,1.00E+00
4659,9.40E-01,6.40E-01,1.00E+00
4660,1.08E+00,6.28E-01,1.00E+00
4661,1.08E+00,7.20E-01,1.00E+00
4662,1.01E+00,7.00E-01,1.00E+00
4663,1.00E+00,6.86E-01,1.00E+00
4664,1.00E+00,6.63E-01,1.00E+00
4665,1.00E+00,6.40E-01,1.00E+00
4666,7.14E-01,5.60E-01,1.00E+00
4667,8.99E-01,6.23E-01,1.00E+00
4668,1.08E+00,6.86E-01,1.00E+00
4669,1.04E+00,6.80E-01,1.00E+00
4670,1.00E+00,6.73E-01,1.00E+00
4671,1.07E+00,7.12E-01,1.00E+00
4672,1.08E+00,6.35E-01,1.00E+00
4673,8.57E-01,6.92E-01,1.00E+00
4674,8.57E-01,6.66E-01,1.00E+00
4675,9.29E-01,7.12E-01,1.00E+00
4676,1.17E+00,7.06E-01,1.00E+00
4677,9.29E-01,6.73E-01,1.00E+00
4678,1.00E+00,6.67E-01,1.00E+00
4679,9.29E-01,7.18E-01,1.00E+00
4680,8.57E-01,7.69E-01,1.00E+00
4681,8.57E-01,5.87E-01,1.00E+00
4682,8.57E-01,6.73E-01,1.00E+00
4683,7.86E-01,6.54E-01,1.00E+00
4684,1.08E+00,6.73E-01,1.00E+00
4685,9.17E-01,6.15E-01,1.00E+00
4686,8.63E-01,6.13E-01,1.00E+00
4687,8.09E-01,6.11E-01,1.00E+00
4688,7.55E-01,6.08E-01,1.00E+00
4689,7.01E-01,6.06E-01,1.00E+00
4690,7.50E-01,6.54E-01,1.00E+00
4691,8.13E-01,6.15E-01,1.00E+00
4692,7.22E-01,5.86E-01,1.00E+00
4693,6.46E-01,6.15E-01,1.00E+00
4694,8.13E-01,6.54E-01,1.00E+00
4695,6.88E-01,6.40E-01,1.00E+00
4696,7.64E-01,6.15E-01,1.00E+00
4697,6.94E-01,6.25E-01,1.00E+00
4698,6.25E-01,6.35E-01,1.00E+00
4699,5.90E-01,6.02E-01,1.00E+00
4700,6.11E-01,6.05E-01,1.00E+00
4701,7.22E-01,6.35E-01,1.00E+00
4702,7.64E-01,6.35E-01,1.00E+00
4703,6.88E-01,6.64E-01,1.00E+00
4704,6.88E-01,6.60E-01,1.00E+00
4705,6.67E-01,6.40E-01,1.00E+00
4706,7.71E-01,6.64E-01,1.00E+00
4707,7.12E-01,6.49E-01,1.00E+00
4708,6.53E-01,6.35E-01,1.00E+00
4709,6.67E-01,6.35E-01,1.00E+00
4710,6.58E-01,6.32E-01,1.00E+00
4711,6.50E-01,6.30E-01,1.00E+00
4712,6.42E-01,6.27E-01,1.00E+00
4713,6.33E-01,6.25E-01,1.00E+00
4714,7.08E-01,6.35E-01,1.00E+00
4715,7.22E-01,6.54E-01,1.00E+00
4716,6.11E-01,6.64E-01,1.00E+00
4717,6.89E-01,6.54E-01,1.00E+00
4718,6.89E-01,6.20E-01,1.00E+00
4719,7.71E-01,6.49E-01,1.00E+00
4720,7.78E-01,6.54E-01,1.00E+00
4721,7.71E-01,6.92E-01,1.00E+00
4722,8.33E-01,6.40E-01,1.00E+00
4723,7.01E-01,6.15E-01,1.00E+00
4724,8.89E-01,6.60E-01,1.00E+00
4725,8.13E-01,6.54E-01,1.00E+00
4726,7.92E-01,7.23E-01,1.00E+00
4727,7.71E-01,7.92E-01,1.00E+00
4728,8.23E-01,8.00E-01,1.00E+00
4729,8.75E-01,8.08E-01,1.00E+00
4730,9.17E-01,8.09E-01,1.00E+00
4731,9.58E-01,8.11E-01,1.00E+00
4732,1.00E+00,8.12E-01,1.00E+00
4733,8.33E-01,8.08E-01,1.00E+00
4734,8.33E-01,7.74E-01,1.00E+00
4735,9.93E-01,8.08E-01,1.00E+00
4736,8.75E-01,8.27E-01,1.00E+00
4737,8.13E-01,7.88E-01,1.00E+00
4738,9.38E-01,8.03E-01,1.00E+00
4739,1.19E+00,8.11E-01,1.00E+00
4740,1.05E+00,8.03E-01,1.00E+00
4741,9.05E-01,7.96E-01,1.00E+00
4742,7.64E-01,7.88E-01,1.00E+00
4743,8.13E-01,7.50E-01,1.00E+00
4744,8.75E-01,7.50E-01,1.00E+00
4745,9.38E-01,7.88E-01,1.00E+00
4746,1.06E+00,7.74E-01,1.00E+00
4747,7.50E-01,7.55E-01,1.00E+00
4748,7.50E-01,7.80E-01,1.00E+00
4749,1.01E+00,7.69E-01,1.00E+00
4750,8.75E-01,7.69E-01,1.00E+00
4751,8.75E-01,7.84E-01,1.00E+00
4752,8.71E-01,7.64E-01,1.00E+00
4753,8.66E-01,7.45E-01,1.00E+00
4754,8.62E-01,7.82E-01,1.00E+00
4755,8.57E-01,8.20E-01,1.00E+00
4756,8.81E-01,8.08E-01,1.00E+00
4757,9.05E-01,7.96E-01,1.00E+00
4758,9.29E-01,7.85E-01,1.00E+00
4759,9.80E-01,7.96E-01,1.00E+00
4760,1.03E+00,8.08E-01,1.00E+00
4761,1.08E+00,8.20E-01,1.00E+00
4762,1.17E+00,8.00E-01,1.00E+00
4763,1.28E+00,7.75E-01,1.00E+00
4764,1.40E+00,7.97E-01,1.00E+00
4765,1.20E+00,6.99E-01,1.00E+00
4766,1.00E+00,6.00E-01,1.00E+00
4767,9.82E-01,6.10E-01,1.00E+00
4768,9.64E-01,6.20E-01,1.00E+00
4769,9.46E-01,6.30E-01,1.00E+00
4770,9.29E-01,6.40E-01,1.00E+00
4771,8.45E-01,5.96E-01,1.00E+00
4772,9.29E-01,5.80E-01,1.00E+00
4773,7.74E-01,6.40E-01,1.00E+00
4774,8.57E-01,5.91E-01,1.00E+00
4775,9.70E-01,6.75E-01,1.00E+00
4776,1.08E+00,7.60E-01,1.00E+00
4777,1.00E+00,7.80E-01,1.00E+00
4778,9.38E-01,7.95E-01,1.00E+00
4779,1.07E+00,8.00E-01,1.00E+00
4780,1.07E+00,7.80E-01,1.00E+00
4781,1.01E+00,7.80E-01,1.00E+00
4782,8.75E-01,7.75E-01,1.00E+00
4783,1.00E+00,7.80E-01,1.00E+00
4784,1.00E+00,7.60E-01,1.00E+00
4785,9.38E-01,7.60E-01,1.00E+00
4786,9.38E-01,7.55E-01,1.00E+00
4787,1.00E+00,7.80E-01,1.00E+00
4788,1.00E+00,7.75E-01,1.00E+00
4789,1.01E+00,7.60E-01,1.00E+00
4790,8.75E-01,7.75E-01,1.00E+00
4791,1.00E+00,7.20E-01,1.00E+00
4792,1.00E+00,7.60E-01,1.00E+00
4793,1.00E+00,7.80E-01,1.00E+00
4794,9.46E-01,7.80E-01,1.00E+00
4795,1.01E+00,7.40E-01,1.00E+00
4796,1.00E+00,7.40E-01,1.00E+00
4797,1.00E+00,7.80E-01,1.00E+00
4798,1.00E+00,7.80E-01,1.00E+00
4799,9.38E-01,7.80E-01,1.00E+00
4800,9.29E-01,7.71E-01,1.00E+00
4801,8.57E-01,6.88E-01,1.00E+00
4802,8.57E-01,6.60E-01,1.00E+00
4803,9.17E-01,6.95E-01,1.00E+00
4804,1.00E+00,6.95E-01,1.00E+00
4805,8.75E-01,6.55E-01,1.00E+00
4806,9.40E-01,7.08E-01,1.00E+00
4807,8.76E-01,6.80E-01,1.00E+00
4808,8.13E-01,6.52E-01,1.00E+00
4809,8.13E-01,6.88E-01,1.00E+00
4810,8.13E-01,6.60E-01,1.00E+00
4811,7.50E-01,6.72E-01,1.00E+00
4812,8.13E-01,6.32E-01,1.00E+00
4813,8.13E-01,6.52E-01,1.00E+00
4814,6.88E-01,6.46E-01,1.00E+00
4815,7.22E-01,6.52E-01,1.00E+00
4816,7.15E-01,6.12E-01,1.00E+00
4817,6.67E-01,6.12E-01,1.00E+00
4818,7.22E-01,5.80E-01,1.00E+00
4819,7.01E-01,5.92E-01,1.00E+00
4820,7.14E-01,6.02E-01,1.00E+00
4821,7.26E-01,6.12E-01,1.00E+00
4822,7.38E-01,6.22E-01,1.00E+00
4823,7.50E-01,6.32E-01,1.00E+00
4824,8.13E-01,6.40E-01,1.00E+00
4825,8.75E-01,6.12E-01,1.00E+00
4826,8.26E-01,6.20E-01,1.00E+00
4827,8.33E-01,6.00E-01,1.00E+00
4828,8.89E-01,6.00E-01,1.00E+00
4829,8.33E-01,6.00E-01,1.00E+00
4830,8.33E-01,6.20E-01,1.00E+00
4831,7.71E-01,6.08E-01,1.00E+00
4832,7.78E-01,6.27E-01,1.00E+00
4833,8.26E-01,5.80E-01,1.00E+00
4834,9.38E-01,5.69E-01,1.00E+00
4835,9.38E-01,5.40E-01,1.00E+00
4836,8.89E-01,7.00E-01,1.00E+00
4837,9.60E-01,6.92E-01,1.00E+00
4838,1.00E+00,6.87E-01,1.00E+00
4839,1.07E+00,6.92E-01,1.00E+00
4840,1.01E+00,6.80E-01,1.00E+00
4841,1.01E+00,7.07E-01,1.00E+00
4842,1.00E+00,7.06E-01,1.00E+00
4843,1.00E+00,6.65E-01,1.00E+00
4844,1.00E+00,6.73E-01,1.00E+00
4845,9.38E-01,6.66E-01,1.00E+00
4846,9.29E-01,6.54E-01,1.00E+00
4847,1.00E+00,6.73E-01,1.00E+00
4848,1.00E+00,6.80E-01,1.00E+00
4849,9.38E-01,6.65E-01,1.00E+00
4850,1.14E+00,7.05E-01,1.00E+00
4851,1.07E+00,7.05E-01,1.00E+00
4852,1.00E+00,7.31E-01,1.00E+00
4853,1.00E+00,7.31E-01,1.00E+00
4854,1.14E+00,7.25E-01,1.00E+00
4855,1.15E+00,7.16E-01,1.00E+00
4856,1.13E+00,7.12E-01,1.00E+00
4857,1.11E+00,7.08E-01,1.00E+00
4858,1.09E+00,7.04E-01,1.00E+00
4859,1.07E+00,7.01E-01,1.00E+00
4860,1.05E+00,6.97E-01,1.00E+00
4861,1.02E+00,6.93E-01,1.00E+00
4862,1.00E+00,6.89E-01,1.00E+00
4863,9.81E-01,6.86E-01,1.00E+00
4864,9.59E-01,6.82E-01,1.00E+00
4865,9.38E-01,6.78E-01,1.00E+00
4866,8.75E-01,6.89E-01,1.00E+00
4867,1.00E+00,6.73E-01,1.00E+00
4868,9.38E-01,6.73E-01,1.00E+00
4869,9.38E-01,6.45E-01,1.00E+00
4870,1.00E+00,6.54E-01,1.00E+00
4871,1.00E+00,6.59E-01,1.00E+00
4872,8.75E-01,6.54E-01,1.00E+00
4873,9.29E-01,7.00E-01,1.00E+00
4874,8.75E-01,6.80E-01,1.00E+00
4875,8.13E-01,6.72E-01,1.00E+00
4876,7.86E-01,6.71E-01,1.00E+00
4877,7.79E-01,6.72E-01,1.00E+00
4878,7.72E-01,6.74E-01,1.00E+00
4879,7.65E-01,6.75E-01,1.00E+00
4880,7.58E-01,6.77E-01,1.00E+00
4881,7.51E-01,6.78E-01,1.00E+00
4882,7.44E-01,6.80E-01,1.00E+00
4883,7.37E-01,6.81E-01,1.00E+00
4884,7.30E-01,6.83E-01,1.00E+00
4885,7.23E-01,6.84E-01,1.00E+00
4886,7.16E-01,6.86E-01,1.00E+00
4887,7.09E-01,6.87E-01,1.00E+00
4888,7.02E-01,6.89E-01,1.00E+00
4889,6.95E-01,6.90E-01,1.00E+00
4890,6.88E-01,6.92E-01,1.00E+00
4891,8.33E-01,6.51E-01,1.00E+00
4892,1.01E+00,7.20E-01,1.00E+00
4893,1.00E+00,7.20E-01,1.00E+00
4894,1.00E+00,7.00E-01,1.00E+00
4895,1.01E+00,7.13E-01,1.00E+00
4896,1.00E+00,7.40E-01,1.00E+00
4897,1.01E+00,7.36E-01,1.00E+00
4898,9.29E-01,6.93E-01,1.00E+00
4899,8.75E-01,7.00E-01,1.00E+00
4900,1.01E+00,7.00E-01,1.00E+00
4901,8.75E-01,7.00E-01,1.00E+00
4902,1.01E+00,7.16E-01,1.00E+00
4903,9.38E-01,6.93E-01,1.00E+00
4904,8.75E-01,7.20E-01,1.00E+00
4905,7.50E-01,7.00E-01,1.00E+00
4906,8.57E-01,6.83E-01,1.00E+00
4907,8.82E-01,6.88E-01,1.00E+00
4908,9.07E-01,6.94E-01,1.00E+00
4909,9.32E-01,6.99E-01,1.00E+00
4910,9.57E-01,7.04E-01,1.00E+00
4911,9.82E-01,7.10E-01,1.00E+00
4912,1.01E+00,7.15E-01,1.00E+00
4913,1.03E+00,7.20E-01,1.00E+00
4914,1.06E+00,7.25E-01,1.00E+00
4915,1.08E+00,7.31E-01,1.00E+00
4916,1.11E+00,7.36E-01,1.00E+00
4917,1.13E+00,7.41E-01,1.00E+00
4918,1.16E+00,7.47E-01,1.00E+00
4919,1.18E+00,7.52E-01,1.00E+00
4920,1.21E+00,7.57E-01,1.00E+00
4921,1.23E+00,7.63E-01,1.00E+00
4922,1.26E+00,7.68E-01,1.00E+00
4923,1.28E+00,7.73E-01,1.00E+00
4924,9.99E-01,7.72E-01,1.00E+00
4925,7.14E-01,7.71E-01,1.00E+00
4926,7.32E-01,7.71E-01,1.00E+00
4927,7.50E-01,7.71E-01,1.00E+00
4928,9.29E-01,7.50E-01,1.00E+00
4929,9.38E-01,8.38E-01,1.00E+00
4930,8.75E-01,8.75E-01,1.00E+00
4931,8.75E-01,8.58E-01,1.00E+00
4932,8.75E-01,8.20E-01,1.00E+00
4933,8.33E-01,8.37E-01,1.00E+00
4934,8.75E-01,8.54E-01,1.00E+00
4935,9.38E-01,8.75E-01,1.00E+00
4936,9.46E-01,8.40E-01,1.00E+00
4937,8.75E-01,8.77E-01,1.00E+00
4938,9.38E-01,8.40E-01,1.00E+00
4939,8.75E-01,8.60E-01,1.00E+00
4940,8.75E-01,8.80E-01,1.00E+00
4941,9.44E-01,8.96E-01,1.00E+00
4942,8.75E-01,8.77E-01,1.00E+00
4943,9.38E-01,8.57E-01,1.00E+00
4944,9.38E-01,8.54E-01,1.00E+00
4945,8.75E-01,8.93E-01,1.00E+00
4946,1.00E+00,8.75E-01,1.00E+00
4947,8.75E-01,8.37E-01,1.00E+00
4948,8.75E-01,8.77E-01,1.00E+00
4949,1.07E+00,8.37E-01,1.00E+00
4950,1.07E+00,8.33E-01,1.00E+00
4951,1.17E+00,8.37E-01,1.00E+00
4952,1.25E+00,8.54E-01,1.00E+00
4953,1.25E+00,7.95E-01,1.00E+00
4954,1.08E+00,7.96E-01,1.00E+00
4955,1.17E+00,7.71E-01,1.00E+00
4956,1.17E+00,7.92E-01,1.00E+00
4957,9.88E-01,7.71E-01,1.00E+00
4958,1.17E+00,7.50E-01,1.00E+00
4959,1.00E+00,7.50E-01,1.00E+00
4960,9.40E-01,7.76E-01,1.00E+00
4961,1.00E+00,8.09E-01,1.00E+00
4962,1.08E+00,8.58E-01,1.00E+00
4963,1.01E+00,8.51E-01,1.00E+00
4964,1.17E+00,8.33E-01,1.00E+00
4965,1.15E+00,8.30E-01,1.00E+00
4966,9.88E-01,8.33E-01,1.00E+00
4967,1.07E+00,8.31E-01,1.00E+00
4968,1.00E+00,8.31E-01,1.00E+00
4969,1.07E+00,8.72E-01,1.00E+00
4970,1.07E+00,8.51E-01,1.00E+00
4971,1.00E+00,8.51E-01,1.00E+00
4972,1.17E+00,8.51E-01,1.00E+00
4973,1.00E+00,8.94E-01,1.00E+00
4974,1.07E+00,8.30E-01,1.00E+00
4975,1.00E+00,8.72E-01,1.00E+00
4976,1.17E+00,8.55E-01,1.00E+00
4977,1.10E+00,8.55E-01,1.00E+00
4978,1.00E+00,8.75E-01,1.00E+00
4979,1.07E+00,8.72E-01,1.00E+00
4980,1.10E+00,8.72E-01,1.00E+00
4981,1.00E+00,8.54E-01,1.00E+00
4982,1.17E+00,8.72E-01,1.00E+00
4983,1.07E+00,8.51E-01,1.00E+00
4984,1.17E+00,6.80E-01,1.00E+00
4985,1.00E+00,6.59E-01,1.00E+00
4986,9.40E-01,6.59E-01,1.00E+00
4987,1.00E+00,7.02E-01,1.00E+00
4988,1.00E+00,6.88E-01,1.00E+00
4989,9.29E-01,6.59E-01,1.00E+00
4990,9.29E-01,6.88E-01,1.00E+00
4991,1.00E+00,6.81E-01,1.00E+00
4992,1.08E+00,6.80E-01,1.00E+00
4993,9.40E-01,6.88E-01,1.00E+00
4994,1.17E+00,6.72E-01,1.00E+00
4995,1.00E+00,6.79E-01,1.00E+00
4996,9.29E-01,8.11E-01,1.00E+00
4997,1.08E+00,6.38E-01,1.00E+00
4998,1.01E+00,7.02E-01,1.00E+00
4999,1.00E+00,7.25E-01,1.00E+00
5000,9.29E-01,6.67E-01,1.00E+00
5001,8.68E-01,6.35E-01,1.00E+00
5002,8.08E-01,6.04E-01,1.00E+00
5003,7.48E-01,5.73E-01,1.00E+00
5004,6.88E-01,5.42E-01,1.00E+00
5005,7.01E-01,5.58E-01,1.00E+00
5006,7.14E-01,5.74E-01,1.00E+00
5007,7.27E-01,5.91E-01,1.00E+00
5008,7.40E-01,6.07E-01,1.00E+00
5009,7.53E-01,6.23E-01,1.00E+00
5010,7.66E-01,6.39E-01,1.00E+00
5011,7.79E-01,6.56E-01,1.00E+00
5012,7.92E-01,6.72E-01,1.00E+00
5013,8.05E-01,6.88E-01,1.00E+00
5014,8.18E-01,7.04E-01,1.00E+00
5015,8.31E-01,7.21E-01,1.00E+00
5016,8.44E-01,7.37E-01,1.00E+00
5017,8.57E-01,7.53E-01,1.00E+00
5018,8.75E-01,7.40E-01,1.00E+00
5019,8.13E-01,7.40E-01,1.00E+00
5020,9.29E-01,7.73E-01,1.00E+00
5021,1.00E+00,7.80E-01,1.00E+00
5022,9.33E-01,7.70E-01,1.00E+00
5023,8.66E-01,7.60E-01,1.00E+00
5024,9.29E-01,7.80E-01,1.00E+00
5025,8.13E-01,7.53E-01,1.00E+00
5026,8.11E-01,7.51E-01,1.00E+00
5027,8.10E-01,7.50E-01,1.00E+00
5028,8.08E-01,7.48E-01,1.00E+00
5029,8.07E-01,7.46E-01,1.00E+00
5030,8.06E-01,7.44E-01,1.00E+00
5031,8.04E-01,7.42E-01,1.00E+00
5032,8.03E-01,7.40E-01,1.00E+00
